survey_date,panel,slug,subquestion,question_id,economist_last,economist_first,economist_id,question_text,response,confidence,explanation,signed
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Syverson,Chad,chad_syverson,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Uncertain,5,NA,0
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Thaler,Richard,richard_thaler,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,1,Could go either way!,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Udry,Christopher,christopher_udry,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,6,NA,1
2026-05-13,US,ai_work_and_education,C,2026_05_13_ai_work_and_education_C,Werning,Ivan,ivan_werning,Use of artificial intelligence over the next ten years will lead to substantially greater uncertainty about the likely returns to investment in education.,Agree,3,"Possible since other skills may become relatively more scarce. Best guess, but high UNCERTAINTY —> low confidence in guesstimate.",1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Allen,Franklin,franklin_allen,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,5,US growth has been relatively strong the last few years while European growth has been barely positive.,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Antras,Pol,pol_antras,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,5,"This is a bit too vague for me to answer definitely. The question is about changes, not levels, and medians not averages. Hard! I imagine the answer is Yes for most European countries, but No for a few Eastern European countries (Poland, Romania) that have grown A LOT since 2001.",0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Auriol,Emmanuelle,emmanuelle_auriol,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,4,NA,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Bénassy-Quéré,Agnès,agns_bnassyqur,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Blanchard,Olivier,olivier_blanchard,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,7,NA,0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Blundell,Richard William,richardwilliam_blundell,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,4,NA,0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Botticini,Maristella,maristella_botticini,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Strongly Agree,8,NA,2
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Cagé,Julia,julia_cag,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Strongly Disagree,8,"This is not what the data tell us. It is important not to rely on market exchange rates, but rather to think in PPP terms. In PPP terms, there is no such decline. Furthermore, productivity has increased at a similar rate in the US and the EU.",-2
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Carletti,Elena,elena_carletti,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,6,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Danthine,Jean-Pierre,jeanpierre_danthine,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,1,NA,0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,De Grauwe,Paul,paul_degrauwe,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,7,NA,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Eeckhout,Jan,jan_eeckhout,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,8,"Which income, pre or post tax? It is not clear that pre-tax median income in the US has grown more than in Europe with a higher increase in inequality (US mean has grown more than median). And post-tax median income with more redistribution in most European countries even more so",0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Fatás,Antonio,antonio_fats,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,7,There has been a decrease but I would not use the word substantial given the magnitude.,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Fuchs-Schündeln,Nicola,nicola_fuchsschndeln,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,8,"The income of the mean citizen in Europe has declined relative to the mean citizen in the US. For the median, I would have to look closer into the data. Also, how do we define the median European citizen? Do we treat Europe as one country?",0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Galí,Jordi,jordi_gal,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,6,NA,0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Garicano,Luis,luis_garicano,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Gorodnichenko,Yuriy,yuriy_gorodnichenko,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Strongly Agree,9,NA,2
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Griffith,Rachel,rachel_griffith,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Guerrieri,Veronica,veronica_guerrieri,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,6,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Guiso,Luigi,luigi_guiso,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Guriev,Sergei,sergei_guriev,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,5,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Honohan,Patrick,patrick_honohan,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,5,"The key is median: income inequality in Europe as a whole seems to have been declining, but not in the US.  If the median income gap is widening, probably it is not by much. Garicano points are valid, but would not sufficiently affect this particular metric..",-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Javorcik,Beata,beata_javorcik,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,5,NA,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Kőszegi,Botond,botond_kszegi,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,3,"It really depends on where the median European citizen lives. It may well be in a country like Czechia or Slovenia, which converged toward the US in the last 25 years.",-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Krahnen,Jan Pieter,janpieter_krahnen,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,6,"My hunch is that the discrepancies in income between US and EU have risen at the upper and lower quartile in opposite directions - but they were constant for the median household. The gap is negative in the upper quartile (US>EU), and negative in the lowest quartile (EU>US.",0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,La Ferrara,Eliana,eliana_laferrara,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Leuz,Christian,christian_leuz,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,5,"There is relative decline for median citizen or household but it is modest when income is adj. for taxes, inflation & PPP. It is more pronounced using GDP per capita at market exch rates or when comparing top of income distribution. Also not a decline against all countries.",1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Manova,Kalina,kalina_manova,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,7,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Mayer,Thierry,thierry_mayer,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Meghir,Costas,costas_meghir,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,9,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Pagano,Marco,marco_pagano,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,9,NA,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Papaioannou,Elias,elias_papaioannou,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,8,NA,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Pastor,Lubos,lubos_pastor,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Strongly Agree,9,NA,2
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Portes,Richard,richard_portes,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,10,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Prendergast,Canice,canice_prendergast,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,4,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Propper,Carol,carol_propper,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,6,Median is different to mean. US median income stagnated post GFC until around 2018 then rose post COVID. Former communist bloc EU countries median income grew considerably during the last 25 years.,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Rasul,Imran,imran_rasul,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,7,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Reichlin,Lucrezia,lucrezia_reichlin,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Reis,Ricardo,ricardo_reis,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Strongly Agree,9,This is a fact. It is iInteresting to discuss whether different definitions of income for comparison purposes make the gap more or less substantial. But a fall is still a fall.,2
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Repullo,Rafael,rafael_repullo,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,4,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Schoar,Antoinette,antoinette_schoar,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,7,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Storesletten,Kjetil,kjetil_storesletten,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,7,"Median income growth has been roughly equal in the US and Europe since 2000, although there is large heterogeneity. Income growth has been higher in Eastern Europe and lower in Germany",-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Strömberg,Per,per_strmberg,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,7,"PPP-adjusted disposable income gap between EU and US is approximately the same today (~35% lower income in EU comp to US) as in the early 2000s.  Differs across countries, though. E.g. has increased w Germany, Italy and Greece; decreased w Sweden, Romania, Poland,...",-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Sturm,Daniel,daniel_sturm,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Tenreyro,Silvana,silvana_tenreyro,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Uncertain,1,European median incomes appear to have declined when expressed in USD. But the picture is less clear when doing PPP adjustments. Much more work is needed to agree on this basic indicator.,0
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Van der Ploeg,Rick,rick_vanderploeg,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,5,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Vickers,John,john_vickers,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Agree,4,NA,1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Voth,Hans-Joachim,hansjoachim_voth,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Disagree,7,NA,-1
2026-05-22,Euro,america_versus_europe,A,2026_05_22_america_versus_europe_A,Wyplosz,Charles,charles_wyplosz,"Over the past 25 years, the income of the median European citizen has declined substantially relative to the income of the median American citizen.",Strongly Agree,8,If measured as per capita GDP PPP adjusted,2
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Allen,Franklin,franklin_allen,The living standards of the median European are not substantially lower than those of the median American.,Agree,4,It depends how the term living standards are interpreted. In terms of incomes the median European is not doing well. But in terms of lifestyle people in countries like Italy and France live well.,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Antras,Pol,pol_antras,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,5,"Again, lots of heterogeneity there. Plus, it matters whether living standards are just about cost of living, or about other things such as life expectancy or other non-economic factors.",0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Auriol,Emmanuelle,emmanuelle_auriol,The living standards of the median European are not substantially lower than those of the median American.,Strongly Agree,8,NA,2
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Bénassy-Quéré,Agnès,agns_bnassyqur,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Blanchard,Olivier,olivier_blanchard,The living standards of the median European are not substantially lower than those of the median American.,Agree,7,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Blundell,Richard William,richardwilliam_blundell,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,4,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Botticini,Maristella,maristella_botticini,The living standards of the median European are not substantially lower than those of the median American.,Strongly Agree,8,NA,2
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Cagé,Julia,julia_cag,The living standards of the median European are not substantially lower than those of the median American.,Strongly Disagree,8,"I would even say quite the contrary. First, there is no relative decline in income. Second, working hours are lower in Europe, and on average other indicators, such as health outcomes, are better as well. Overall, European countries therefore seem to perform better.",-2
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Carletti,Elena,elena_carletti,The living standards of the median European are not substantially lower than those of the median American.,Agree,6,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Danthine,Jean-Pierre,jeanpierre_danthine,The living standards of the median European are not substantially lower than those of the median American.,Agree,1,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,De Grauwe,Paul,paul_degrauwe,The living standards of the median European are not substantially lower than those of the median American.,Agree,8,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Eeckhout,Jan,jan_eeckhout,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,8,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Fatás,Antonio,antonio_fats,The living standards of the median European are not substantially lower than those of the median American.,Disagree,7,Substantially lower sounds much stronger than what the data suggests.,-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Fuchs-Schündeln,Nicola,nicola_fuchsschndeln,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,9,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Galí,Jordi,jordi_gal,The living standards of the median European are not substantially lower than those of the median American.,Agree,6,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Garicano,Luis,luis_garicano,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Gorodnichenko,Yuriy,yuriy_gorodnichenko,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,1,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Griffith,Rachel,rachel_griffith,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Guerrieri,Veronica,veronica_guerrieri,The living standards of the median European are not substantially lower than those of the median American.,Agree,8,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Guiso,Luigi,luigi_guiso,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Guriev,Sergei,sergei_guriev,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,5,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Honohan,Patrick,patrick_honohan,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,5,"Too much lifestyle variation across Europe, and different degrees of government provision of welfare services to be sure. Measured disposable income differences are not dispositive.",0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Javorcik,Beata,beata_javorcik,The living standards of the median European are not substantially lower than those of the median American.,Agree,8,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Kőszegi,Botond,botond_kszegi,The living standards of the median European are not substantially lower than those of the median American.,Disagree,8,The median European citizen does not live in the highest-income countries.,-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Krahnen,Jan Pieter,janpieter_krahnen,The living standards of the median European are not substantially lower than those of the median American.,Agree,5,"The attention of observers is mostly focused on the upper end of income levels and living standards where US level seems to be substantially above the European ones. But for the median household these differences are much smaller, or do not exist at all.",1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,La Ferrara,Eliana,eliana_laferrara,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Leuz,Christian,christian_leuz,The living standards of the median European are not substantially lower than those of the median American.,Agree,5,"Large gap if liv stds = GDP/capita at current rates. But adjusting for PPP & hours worked, US & North-Western Europe are close in income. Not true for all of Europe. If liv stds include health care, education, public services (& happiness), no gap or much of Europe ahead of US.",1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Manova,Kalina,kalina_manova,The living standards of the median European are not substantially lower than those of the median American.,Disagree,7,NA,-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Mayer,Thierry,thierry_mayer,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Meghir,Costas,costas_meghir,The living standards of the median European are not substantially lower than those of the median American.,Agree,9,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Pagano,Marco,marco_pagano,The living standards of the median European are not substantially lower than those of the median American.,Disagree,8,NA,-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Papaioannou,Elias,elias_papaioannou,The living standards of the median European are not substantially lower than those of the median American.,Agree,10,"Various pieces of evidence show much higher life expectancy, lower infant mortality rates and morbidity, and much lower deaths of despair. 
Regional and ethnic inequalities are much lower in Europe. 
Even upward intergenerational mobility is HIGHER in many EU countries.",1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Pastor,Lubos,lubos_pastor,The living standards of the median European are not substantially lower than those of the median American.,Disagree,9,"Besides lower incomes, Europeans also have less personal comfort: smaller homes, no air-conditioning, fewer cars, more red tape. They tend to work less and compete less, which can be viewed as a plus or minus depending on how much you like your job and how competitive you are.",-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Portes,Richard,richard_portes,The living standards of the median European are not substantially lower than those of the median American.,Strongly Disagree,10,NA,-2
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Prendergast,Canice,canice_prendergast,The living standards of the median European are not substantially lower than those of the median American.,Disagree,2,NA,-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Propper,Carol,carol_propper,The living standards of the median European are not substantially lower than those of the median American.,Agree,5,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Rasul,Imran,imran_rasul,The living standards of the median European are not substantially lower than those of the median American.,Disagree,6,NA,-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Reichlin,Lucrezia,lucrezia_reichlin,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Reis,Ricardo,ricardo_reis,The living standards of the median European are not substantially lower than those of the median American.,Strongly Disagree,9,Statistics do not lie.,-2
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Repullo,Rafael,rafael_repullo,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,4,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Schoar,Antoinette,antoinette_schoar,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,8,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Storesletten,Kjetil,kjetil_storesletten,The living standards of the median European are not substantially lower than those of the median American.,Disagree,8,"Median disposable income is roughly twice as large in the US. But certain  government services such as health care are still better in Europe. On balance, living standards for the median household are better in the US",-1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Strömberg,Per,per_strmberg,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,5,"PPP-adjusted disposable income in EU is clearly lower, but accounting for dree healthcare, free or highly subsidized higher education, and more leisure time, I would say that median quality of living is higher in EU comp to US.",0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Sturm,Daniel,daniel_sturm,The living standards of the median European are not substantially lower than those of the median American.,Did Not Answer,NA,NA,NA
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Tenreyro,Silvana,silvana_tenreyro,The living standards of the median European are not substantially lower than those of the median American.,Agree,3,"Going beyond real incomes, Europe seems to perform better when it comes to other indicators relevant for wellbeing, including health (e.g., life expectancy), violence (e.g. homicide or overdose death rates), etc.",1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Van der Ploeg,Rick,rick_vanderploeg,The living standards of the median European are not substantially lower than those of the median American.,Agree,7,Less income but better place to live for low incomes.,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Vickers,John,john_vickers,The living standards of the median European are not substantially lower than those of the median American.,Uncertain,4,NA,0
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Voth,Hans-Joachim,hansjoachim_voth,The living standards of the median European are not substantially lower than those of the median American.,Agree,8,NA,1
2026-05-22,Euro,america_versus_europe,B,2026_05_22_america_versus_europe_B,Wyplosz,Charles,charles_wyplosz,The living standards of the median European are not substantially lower than those of the median American.,Agree,8,"If measured in real domestic terms and taking into account life quality (leisure, life expectancy, health services, etc.)",1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Acemoglu,Daron,daron_acemoglu,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,4,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Aguiar,Mark,mark_aguiar,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Strongly Agree,7,NA,2
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Altonji,Joseph,joseph_altonji,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,5,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Auerbach,Alan,alan_auerbach,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,5,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Autor,David,david_autor,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,8,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Banerjee,Abhijit,abhijit_banerjee,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,5,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Bergemann,Dirk,dirk_bergemann,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,7,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Bertrand,Marianne,marianne_bertrand,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,7,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Brunnermeier,Markus,markus_brunnermeier,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Did Not Answer,NA,NA,NA
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Chevalier,Judith,judith_chevalier,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,7,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Cutler,David,david_cutler,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,3,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Duffie,Darrell,darrell_duffie,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Uncertain,2,"How many of these immigrants are skilled and will ultimately prevented from getting green cards because of this policy? Not sure. So whether the effect is ""substantial"" is uncertain  to me. It does look like a bad policy..",0
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Edlin,Aaron,aaron_edlin,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,7,NA,1
